id,performer_name,promotion,brand,source_brand,gender_division,division,game_eligible,availability,role_tier,alignment,archetype,faction_or_team,championships,source_overall,game_overall,rating_basis,rating_confidence,estimated_salary_usd,contract_weeks_remaining,renewal_risk,popularity_overall,star_power,draw_power,merch_appeal,social_buzz,workrate,psychology,stamina,consistency,safety,big_match_ability,charisma,mic_skill,character_work,crowd_connection,segment_versatility,fatigue,durability,injury_risk,recovery_rate,morale,confidence,locker_room_influence,frustration,singles_fit,tag_fit,promo_fit,rivalry_fit,opener_fit,main_event_fit,special_stipulation_fit,primary_roster_source_url,secondary_roster_source_url,ratings_source_url,notes
wwe_nxt_izzi_dame,Izzi Dame,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,76,76,Sourced video-game overall used as anchor; component attributes derived for GM simulation,High,354000,52,25,78,73,75,76,83,80,78,80,74,77,71,78,79,75,76,76,15,68,30,66,73,75,75,23,75,84,77,74,74,65,77,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_jaida_parker,Jaida Parker,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,77,77,Sourced video-game overall used as anchor; component attributes derived for GM simulation,High,355000,52,25,80,75,77,75,76,77,73,73,77,83,76,75,74,77,80,76,20,71,18,65,79,77,71,22,75,86,75,77,76,70,78,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_kali_armstrong,Kali Armstrong,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,Technician,,,,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,75,71,73,71,80,76,73,71,71,75,69,74,78,76,73,75,25,69,17,72,65,70,68,20,75,65,77,73,69,63,78,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_karmen_petrovic,Karmen Petrovic,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,21,64,20,72,60,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_kelani_jordan,Kelani Jordan,WWE,NXT,NXT,Womens,Womens,Yes,Active,Midcard,Unknown,RingGeneral,,,79,79,Sourced video-game overall used as anchor; component attributes derived for GM simulation,High,931000,52,25,78,77,77,74,79,77,80,77,80,78,78,78,78,76,76,77,15,74,29,63,68,73,76,20,80,86,77,77,78,76,80,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_kendal_grey,Kendal Grey,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,21,64,20,72,60,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_lizzy_rain,Lizzy Rain,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,21,64,20,72,60,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_lola_vice,Lola Vice,WWE,NXT,NXT,Womens,Womens,Yes,Active,Midcard,Unknown,RingGeneral,,,78,78,Sourced video-game overall used as anchor; component attributes derived for GM simulation,High,927000,52,25,79,75,77,83,77,73,78,83,76,80,78,84,88,82,76,82,24,74,26,65,77,77,78,16,79,79,85,79,80,76,73,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_myka_lockwood,Myka Lockwood,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,21,64,20,72,60,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_nikkita_lyons,Nikkita Lyons,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,73,73,Sourced video-game overall used as anchor; component attributes derived for GM simulation,High,349000,52,25,76,72,74,79,78,75,76,76,76,70,73,77,74,75,73,74,15,65,21,73,63,69,69,16,73,70,74,73,70,67,79,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_skylar_raye,Skylar Raye,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,21,64,20,72,60,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_tatum_paxley,Tatum Paxley,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,21,64,20,72,60,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_thea_hail,Thea Hail,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,21,64,20,72,60,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_wendy_choo,Wendy Choo,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,21,64,20,72,60,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_wren_sinclair,Wren Sinclair,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,21,64,20,72,60,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
wwe_nxt_zaria,Zaria,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,21,64,20,72,60,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.
aew_aew_aaron_solo,Aaron Solo,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_ace_austin,Ace Austin,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,Bang Bang Gang,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_action_andretti,Action Andretti,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_adam_cole,Adam Cole,AEW,AEW,AEW,Mens,Mens,Yes,Injured,Midcard,Unknown,RingGeneral,The Paragon,,82,82,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,819000,52,35,84,80,82,80,78,79,78,86,83,88,77,83,84,86,80,84,55,73,39,66,60,71,87,31,74,85,85,80,81,71,88,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_adam_copeland,Adam Copeland,AEW,AEW,AEW,Mens,Mens,Yes,Active,UpperCard,Unknown,RingGeneral,Copeland & Christian,,89,89,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,1684000,52,35,91,88,89,93,91,89,86,91,88,90,92,95,96,96,90,93,15,79,30,61,73,80,98,36,96,86,96,92,91,93,89,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_hangman_adam_page,"""Hangman"" Adam Page",AEW,AEW,AEW,Mens,Mens,Yes,Active,Midcard,Unknown,RingGeneral,,,84,84,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,826000,52,25,81,82,81,79,76,86,82,88,86,85,82,88,86,90,79,86,17,77,26,62,64,75,82,21,83,87,88,83,81,80,83,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_alec_price,Alec Price,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_alex_reynolds,Alex Reynolds,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,Dark Order,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_andrade_el_dolo,Andrade El Ídolo,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,The Don Callis Family,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_angelico,Angelico,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,Spanish Announce Project,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_angelo_parker,Angelo Parker,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_anthony_bowens,Anthony Bowens,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,The Opps,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_anthony_ogogo,Anthony Ogogo,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,Shane Taylor Promotions,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_ar_fox,AR Fox,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
